"基準価額一覧"
""
"ファンド名","ブラックロック－ｉシェアーズ　ハイイールド債券インデックス・ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20130307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2022/07/19","17374","247","955"
"2022/07/15","17127","-14","955"
"2022/07/14","17141","38","955"
"2022/07/13","17103","58","958"
"2022/07/12","17045","41","960"
"2022/07/11","17004","151","982"
"2022/07/08","16853","186","973"
"2022/07/07","16667","87","961"
"2022/07/06","16580","-150","960"
"2022/07/05","16730","160","968"
"2022/07/04","16570","10","959"
"2022/07/01","16560","-124","947"
"2022/06/30","16684","-32","953"
"2022/06/29","16716","-93","957"
"2022/06/28","16809","62","964"
"2022/06/27","16747","70","959"
"2022/06/24","16677","-49","955"
"2022/06/23","16726","-76","956"
"2022/06/22","16802","170","960"
"2022/06/21","16632","64","947"
"2022/06/20","16568","396","942"
"2022/06/17","16172","-400","919"
"2022/06/16","16572","169","939"
"2022/06/15","16403","149","929"
"2022/06/14","16254","-611","920"
"2022/06/13","16865","-224","965"
"2022/06/10","17089","-163","979"
"2022/06/09","17252","188","988"
"2022/06/08","17064","16","976"
"2022/06/07","17048","-9","975"
"2022/06/06","17057","129","975"
"2022/06/03","16928","-29","968"
"2022/06/02","16957","140","968"
"2022/06/01","16817","5","960"
"2022/05/31","16812","185","959"
"2022/05/30","16627","116","947"
"2022/05/27","16511","145","939"
"2022/05/26","16366","292","929"
"2022/05/25","16074","-100","911"
"2022/05/24","16174","47","915"
"2022/05/23","16127","29","911"
"2022/05/20","16098","0","908"
"2022/05/19","16098","-205","906"
"2022/05/18","16303","-37","917"
"2022/05/17","16340","-61","919"
"2022/05/16","16401","176","922"
"2022/05/13","16225","-244","912"
"2022/05/12","16469","43","923"
"2022/05/11","16426","18","920"
"2022/05/10","16408","-265","918"
"2022/05/09","16673","6","929"
"2022/05/06","16667","-89","929"
"2022/05/02","16756","122","934"
"2022/04/28","16634","117","928"
"2022/04/27","16517","80","921"
"2022/04/26","16437","-185","919"
"2022/04/25","16622","-127","933"
"2022/04/22","16749","6","937"
"2022/04/21","16743","-144","938"
"2022/04/20","16887","181","954"
"2022/04/19","16706","89","943"
"2022/04/18","16617","39","938"
"2022/04/15","16578","108","936"
"2022/04/14","16470","4","930"
"2022/04/13","16466","141","927"
"2022/04/12","16325","16","918"
"2022/04/11","16309","31","918"
"2022/04/08","16278","6","916"
"2022/04/07","16272","-154","916"
"2022/04/06","16426","91","924"
"2022/04/05","16335","63","918"
"2022/04/04","16272","-32","928"
"2022/04/01","16304","-10","930"
"2022/03/31","16314","5","926"
"2022/03/30","16309","-51","927"
"2022/03/29","16360","251","931"
"2022/03/28","16109","-39","916"
"2022/03/25","16148","98","917"
"2022/03/24","16050","52","912"
"2022/03/23","15998","47","913"
"2022/03/22","15951","180","910"
"2022/03/18","15771","24","897"
"2022/03/17","15747","247","897"
"2022/03/16","15500","108","881"
"2022/03/15","15392","-56","874"
"2022/03/14","15448","83","876"
"2022/03/11","15365","-40","871"
"2022/03/10","15405","85","874"
"2022/03/09","15320","-38","871"
"2022/03/08","15358","-20","873"
"2022/03/07","15378","-140","874"
"2022/03/04","15518","-49","884"
"2022/03/03","15567","79","887"
"2022/03/02","15488","-90","880"
"2022/03/01","15578","31","885"
"2022/02/28","15547","231","884"
"2022/02/25","15316","-9","871"
"2022/02/24","15325","47","872"
"2022/02/22","15278","-3","872"
"2022/02/21","15281","-68","871"
"2022/02/18","15349","-23","872"
"2022/02/17","15372","-51","873"
"2022/02/16","15423","50","874"
"2022/02/15","15373","-47","868"
"2022/02/14","15420","-209","860"
"2022/02/10","15629","50","870"
"2022/02/09","15579","71","867"
"2022/02/08","15508","5","862"
"2022/02/07","15503","-73","861"
"2022/02/04","15576","-3","854"
"2022/02/03","15579","-34","853"
"2022/02/02","15613","49","852"
"2022/02/01","15564","-40","848"
"2022/01/31","15604","-95","849"
"2022/01/28","15699","15","853"
"2022/01/27","15684","177","852"
"2022/01/26","15507","-13","841"
