"基準価額一覧"
""
"ファンド名","大和－ダイワ・ダイナミック・インド株ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20070307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2022/07/19","9346","129","15463"
"2022/07/15","9217","43","15256"
"2022/07/14","9174","13","15191"
"2022/07/13","9161","-144","15202"
"2022/07/12","9305","74","15440"
"2022/07/11","9231","34","15332"
"2022/07/08","9197","124","15288"
"2022/07/07","9073","180","15082"
"2022/07/06","8893","-38","14786"
"2022/07/05","8931","118","14850"
"2022/07/04","8813","-39","14660"
"2022/07/01","8852","-95","14736"
"2022/06/30","8947","59","14890"
"2022/06/29","8888","-18","14778"
"2022/06/28","8906","94","14800"
"2022/06/27","8812","64","14637"
"2022/06/24","8748","74","14537"
"2022/06/23","8674","-178","14402"
"2022/06/22","8852","216","14700"
"2022/06/21","8636","13","14347"
"2022/06/20","8623","90","14319"
"2022/06/17","8533","-255","14167"
"2022/06/16","8788","-245","14433"
"2022/06/15","9033","54","14842"
"2022/06/14","8979","-222","14775"
"2022/06/13","9201","-125","15148"
"2022/06/10","9326","20","15369"
"2022/06/09","9306","59","15342"
"2022/06/08","9247","-2","15262"
"2022/06/07","9249","75","15275"
"2022/06/06","9174","-71","15157"
"2022/06/03","9245","-13","15284"
"2022/06/02","9258","95","15295"
"2022/06/01","9163","38","15144"
"2022/05/31","9125","231","15068"
"2022/05/30","8894","107","14690"
"2022/05/27","8787","48","14511"
"2022/05/26","8739","0","14438"
"2022/05/25","8739","-122","14446"
"2022/05/24","8861","63","14651"
"2022/05/23","8798","160","14560"
"2022/05/20","8638","-176","14297"
"2022/05/19","8814","-127","14632"
"2022/05/18","8941","263","14847"
"2022/05/17","8678","6","14411"
"2022/05/16","8672","13","14394"
"2022/05/13","8659","-245","14378"
"2022/05/12","8904","-51","14787"
"2022/05/11","8955","10","14899"
"2022/05/10","8945","-202","14894"
"2022/05/09","9147","-219","15228"
"2022/05/06","9366","-186","15593"
"2022/05/02","9552","116","15904"
"2022/04/28","9436","66","15708"
"2022/04/27","9370","101","15598"
"2022/04/26","9269","-227","15454"
"2022/04/25","9496","-204","15842"
"2022/04/22","9700","155","16194"
"2022/04/21","9545","31","15969"
"2022/04/20","9514","7","15922"
"2022/04/19","9507","-30","15910"
"2022/04/18","9537","1","15959"
"2022/04/15","9536","43","15957"
"2022/04/14","9493","-40","15894"
"2022/04/13","9533","-144","16021"
"2022/04/12","9677","37","16269"
"2022/04/11","9640","149","16207"
"2022/04/08","9491","-58","15954"
"2022/04/07","9549","-98","16087"
"2022/04/06","9647","84","16260"
"2022/04/05","9563","254","16134"
"2022/04/04","9309","109","15714"
"2022/04/01","9200","-48","15555"
"2022/03/31","9248","67","15647"
"2022/03/30","9181","57","15535"
"2022/03/29","9124","216","15430"
"2022/03/28","8908","-22","15067"
"2022/03/25","8930","131","15113"
"2022/03/24","8799","-104","14893"
"2022/03/23","8903","173","15074"
"2022/03/22","8730","-15","14781"
"2022/03/18","8745","125","14798"
"2022/03/17","8620","240","14604"
"2022/03/16","8380","-57","14215"
"2022/03/15","8437","143","14333"
"2022/03/14","8294","55","14089"
"2022/03/11","8239","147","14000"
"2022/03/10","8092","252","13756"
"2022/03/09","7840","116","13343"
"2022/03/08","7724","-238","13153"
"2022/03/07","7962","-266","13568"
"2022/03/04","8228","-170","14033"
"2022/03/03","8398","41","14300"
"2022/03/02","8357","-100","14230"
"2022/03/01","8457","-31","14389"
"2022/02/28","8488","262","14441"
"2022/02/25","8226","-410","14024"
"2022/02/24","8636","-60","14728"
"2022/02/22","8696","-49","14829"
"2022/02/21","8745","27","14917"
"2022/02/18","8718","-46","14872"
"2022/02/17","8764","-21","14952"
"2022/02/16","8785","277","14986"
"2022/02/15","8508","-276","14516"
"2022/02/14","8784","-210","14993"
"2022/02/10","8994","118","15359"
"2022/02/09","8876","75","15159"
"2022/02/08","8801","-147","15026"
"2022/02/07","8948","-7","15285"
"2022/02/04","8955","-46","15308"
"2022/02/03","9001","47","15386"
"2022/02/02","8954","58","15305"
"2022/02/01","8896","126","15207"
"2022/01/31","8770","20","15005"
"2022/01/28","8750","-11","15012"
"2022/01/27","8761","68","15031"
"2022/01/26","8693","53","14925"
"2022/01/25","8640","-224","14839"
"2022/01/24","8864","-94","15230"
"2022/01/21","8958","-102","15381"
"2022/01/20","9060","-93","15567"
"2022/01/19","9153","-112","15738"
"2022/01/18","9265","38","15931"
"2022/01/17","9227","-7","15903"
"2022/01/14","9234","-82","15943"
"2022/01/13","9316","78","16088"
"2022/01/12","9238","47","15962"
"2022/01/11","9191","124","15881"
"2022/01/07","9067","-37","15704"
"2022/01/06","9104","64","15782"
"2022/01/05","9040","131","15684"
"2022/01/04","8909","235","15457"
"2021/12/30","8674","-3","15025"
"2021/12/29","8677","116","15022"
"2021/12/28","8561","32","14807"
"2021/12/27","8529","-67","14756"
"2021/12/24","8596","136","14928"
"2021/12/23","8460","109","14700"
"2021/12/22","8351","143","14514"
"2021/12/21","8208","-144","14319"
"2021/12/20","8352","-225","14575"
"2021/12/17","8577","-12","14951"
"2021/12/16","8589","-550","14609"
"2021/12/15","9139","-29","15550"
"2021/12/14","9168","-51","15613"
"2021/12/13","9219","-5","15738"
"2021/12/10","9224","-10","15726"
"2021/12/09","9234","158","15746"
"2021/12/08","9076","220","15484"
"2021/12/07","8856","-113","15123"
"2021/12/06","8969","-138","15315"
"2021/12/03","9107","110","15566"
"2021/12/02","8997","87","15387"
"2021/12/01","8910","-95","15247"
"2021/11/30","9005","3","15443"
"2021/11/29","9002","-445","15453"
"2021/11/26","9447","-35","16226"
"2021/11/25","9482","-32","16297"
"2021/11/24","9514","-55","16344"
"2021/11/22","9569","-64","16439"
"2021/11/19","9633","-93","16553"
"2021/11/18","9726","-65","16721"
"2021/11/17","9791","19","16855"
"2021/11/16","9772","-25","16828"
"2021/11/15","9797","55","16897"
"2021/11/12","9742","-18","16809"
"2021/11/11","9760","42","16855"
"2021/11/10","9718","-40","16787"
"2021/11/09","9758","88","16889"
"2021/11/08","9670","14","16738"
"2021/11/05","9656","50","16713"
"2021/11/04","9606","-37","16637"
"2021/11/02","9643","185","16704"
"2021/11/01","9458","-29","16306"
"2021/10/29","9487","-111","16351"
"2021/10/28","9598","-62","16549"
"2021/10/27","9660","79","16651"
"2021/10/26","9581","15","16532"
"2021/10/25","9566","-19","16516"
"2021/10/22","9585","-100","16578"
"2021/10/21","9685","-108","16767"
"2021/10/20","9793","5","16971"
"2021/10/19","9788","58","17043"
"2021/10/18","9730","9","16942"
"2021/10/15","9721","137","16946"
"2021/10/14","9584","69","16764"
"2021/10/13","9515","77","16654"
"2021/10/12","9438","129","16533"
"2021/10/11","9309","-9","16380"
"2021/10/08","9318","106","16418"
"2021/10/07","9212","-159","16264"
"2021/10/06","9371","106","16564"
"2021/10/05","9265","-7","16405"
"2021/10/04","9272","-35","16419"
"2021/10/01","9307","-64","16492"
"2021/09/30","9371","-18","16619"
"2021/09/29","9389","-92","16638"
"2021/09/28","9481","72","16810"
"2021/09/27","9409","14","16692"
"2021/09/24","9395","282","16686"
"2021/09/22","9113","-8","16194"
"2021/09/21","9121","-206","16210"
"2021/09/17","9327","36","16574"
"2021/09/16","9291","52","16527"
"2021/09/15","9239","-8","16456"
"2021/09/14","9247","0","16482"
"2021/09/13","9247","-6","16482"
"2021/09/10","9253","0","16654"
"2021/09/09","9253","-33","16684"
"2021/09/08","9286","-19","16774"
"2021/09/07","9305","18","16837"
"2021/09/06","9287","32","16820"
"2021/09/03","9255","51","16831"
"2021/09/02","9204","21","16751"
"2021/09/01","9183","164","16745"
"2021/08/31","9019","195","16437"
"2021/08/30","8824","159","16103"
"2021/08/27","8665","-20","15821"
"2021/08/26","8685","-3","15862"
"2021/08/25","8688","80","15873"
"2021/08/24","8608","-26","15781"
"2021/08/23","8634","-95","15848"
"2021/08/20","8729","-20","16023"
"2021/08/19","8749","54","16074"
"2021/08/18","8695","2","15991"
"2021/08/17","8693","-23","15991"
"2021/08/16","8716","-55","16040"
"2021/08/13","8771","53","16148"
"2021/08/12","8718","5","16062"
"2021/08/11","8713","40","16081"
"2021/08/10","8673","-40","16026"
"2021/08/06","8713","18","16132"
"2021/08/05","8695","84","16135"
"2021/08/04","8611","134","16000"
"2021/08/03","8477","60","15779"
"2021/08/02","8417","-13","15689"
"2021/07/30","8430","37","15727"
"2021/07/29","8393","-3","15684"
"2021/07/28","8396","-110","15723"
"2021/07/27","8506","-22","15955"
"2021/07/26","8528","167","15997"
"2021/07/21","8361","-16","15683"
"2021/07/20","8377","-152","15717"
"2021/07/19","8529","1","16034"
"2021/07/16","8528","46","16040"
"2021/07/15","8482","-53","15947"
"2021/07/14","8535","71","16058"
"2021/07/13","8464","39","15924"
"2021/07/12","8425","67","15855"
"2021/07/09","8358","-141","15730"
"2021/07/08","8499","57","16000"
"2021/07/07","8442","-64","15897"
"2021/07/06","8506","57","16025"
"2021/07/05","8449","-41","15931"
"2021/07/02","8490","32","16015"
"2021/07/01","8458","-11","15957"
"2021/06/30","8469","-60","15983"
"2021/06/29","8529","-3","16095"
"2021/06/28","8532","25","16109"
"2021/06/25","8507","22","16044"
"2021/06/24","8485","35","16001"
"2021/06/23","8450","48","15931"
"2021/06/22","8402","31","15821"
"2021/06/21","8371","-14","15758"
"2021/06/18","8385","-162","15747"
"2021/06/17","8547","1","16080"
"2021/06/16","8546","-922","15423"
"2021/06/15","9468","-7","17093"
"2021/06/14","9475","2","17111"
"2021/06/11","9473","49","17103"
"2021/06/10","9424","-81","17042"
"2021/06/09","9505","-9","17255"
"2021/06/08","9514","51","17286"
"2021/06/07","9463","-58","17233"
"2021/06/04","9521","121","17398"
"2021/06/03","9400","33","17226"
"2021/06/02","9367","-42","17199"
"2021/06/01","9409","59","17316"
"2021/05/31","9350","42","17208"
"2021/05/28","9308","101","17214"
"2021/05/27","9207","98","17027"
"2021/05/26","9109","-5","16893"
"2021/05/25","9114","23","16921"
"2021/05/24","9091","108","16918"
"2021/05/21","8983","-56","16729"
"2021/05/20","9039","-9","16862"
"2021/05/19","9048","117","16903"
"2021/05/18","8931","121","16711"
"2021/05/17","8810","-43","16537"
"2021/05/14","8853","6","16616"
"2021/05/13","8847","-75","16638"
"2021/05/12","8922","-28","16839"
"2021/05/11","8950","71","16969"
"2021/05/10","8879","60","16907"
"2021/05/07","8819","72","16815"
"2021/05/06","8747","-55","16702"
"2021/04/30","8802","149","16820"
"2021/04/28","8653","200","16554"
"2021/04/27","8453","163","16196"
"2021/04/26","8290","-7","15891"
"2021/04/23","8297","96","15978"
"2021/04/22","8201","-1","15794"
"2021/04/21","8202","-81","15823"
"2021/04/20","8283","-272","16008"
"2021/04/19","8555","83","16530"
"2021/04/16","8472","42","16405"
"2021/04/15","8430","55","16323"
"2021/04/14","8375","47","16229"
"2021/04/13","8328","-421","16170"
"2021/04/12","8749","-30","17038"
"2021/04/09","8779","-20","17174"
"2021/04/08","8799","10","17239"
"2021/04/07","8789","-81","17243"
"2021/04/06","8870","-198","17423"
"2021/04/05","9068","-1","17814"
"2021/04/02","9069","48","17896"
"2021/04/01","9021","30","17834"
"2021/03/31","8991","128","17814"
"2021/03/30","8863","-5","17560"
"2021/03/29","8868","144","17574"
"2021/03/26","8724","-64","17301"
"2021/03/25","8788","-169","17439"
"2021/03/24","8957","44","17778"
"2021/03/23","8913","0","17728"
"2021/03/22","8913","103","17765"
"2021/03/19","8810","-127","17572"
"2021/03/18","8937","-119","17836"
"2021/03/17","9056","-55","18115"
"2021/03/16","9111","-29","18294"
"2021/03/15","9140","-79","18379"
"2021/03/12","9219","34","18538"
"2021/03/11","9185","47","18476"
"2021/03/10","9138","27","18458"
"2021/03/09","9111","68","18464"
"2021/03/08","9043","-80","18378"
"2021/03/05","9123","12","18578"
"2021/03/04","9111","224","18592"
"2021/03/03","8887","60","18147"
"2021/03/02","8827","223","18058"
"2021/03/01","8604","-380","17641"
"2021/02/26","8984","12","18465"
"2021/02/25","8972","192","18467"
"2021/02/24","8780","-99","18069"
"2021/02/22","8879","-137","18289"
"2021/02/19","9016","-35","18636"
"2021/02/18","9051","-104","18776"
"2021/02/17","9155","72","19019"
"2021/02/16","9083","97","19058"
"2021/02/15","8986","40","18854"
"2021/02/12","8946","47","18943"
"2021/02/10","8899","-24","18936"
"2021/02/09","8923","58","19021"
"2021/02/08","8865","-26","18924"
"2021/02/05","8891","127","19166"
"2021/02/04","8764","65","19009"
"2021/02/03","8699","274","18882"
"2021/02/02","8425","363","18313"
"2021/02/01","8062","-53","17555"
"2021/01/29","8115","-19","17707"
"2021/01/28","8134","-86","17814"
"2021/01/27","8220","-1","18002"
"2021/01/26","8221","-103","18047"
"2021/01/25","8324","-114","18322"
"2021/01/22","8438","-37","18645"
"2021/01/21","8475","75","18748"
"2021/01/20","8400","126","18618"
"2021/01/19","8274","-80","18358"
"2021/01/18","8354","-93","18687"
"2021/01/15","8447","-14","18924"
"2021/01/14","8461","32","19002"
"2021/01/13","8429","-27","19004"
"2021/01/12","8456","198","19148"
"2021/01/08","8258","34","18711"
"2021/01/07","8224","58","18664"
"2021/01/06","8166","-8","18544"
"2021/01/05","8174","53","18587"
"2021/01/04","8121","78","18483"
"2020/12/30","8043","19","18311"
"2020/12/29","8024","72","18261"
"2020/12/28","7952","1","18098"
"2020/12/25","7951","128","18114"
"2020/12/24","7823","78","17855"
"2020/12/23","7745","109","17696"
"2020/12/22","7636","-325","17490"
"2020/12/21","7961","-2","18289"
"2020/12/18","7963","33","18370"
"2020/12/17","7930","23","18307"
"2020/12/16","7907","-7","18260"
"2020/12/15","7914","22","18308"
"2020/12/14","7892","14","18323"
"2020/12/11","7878","-41","18315"
"2020/12/10","7919","49","18449"
"2020/12/09","7870","22","18360"
"2020/12/08","7848","40","18328"
"2020/12/07","7808","94","18247"
"2020/12/04","7714","-18","18045"
"2020/12/03","7732","10","18103"
"2020/12/02","7722","108","18108"
"2020/12/01","7614","46","17854"
"2020/11/30","7568","-12","17761"
"2020/11/27","7580","19","17814"
"2020/11/26","7561","-92","17789"
"2020/11/25","7653","95","18053"
